Date,ads,date,hour,weekday,month
2017-10-14 18:00:00,84275,2017-10-14,18,Saturday,10
2017-10-14 19:00:00,87574,2017-10-14,19,Saturday,10
2017-10-14 20:00:00,88812,2017-10-14,20,Saturday,10
2017-10-14 21:00:00,88621,2017-10-14,21,Saturday,10
2017-10-14 22:00:00,86052,2017-10-14,22,Saturday,10
2017-10-14 23:00:00,87991,2017-10-14,23,Saturday,10
2017-10-15 00:00:00,89140,2017-10-15,0,Sunday,10
2017-10-15 01:00:00,86234,2017-10-15,1,Sunday,10
2017-10-15 02:00:00,82661,2017-10-15,2,Sunday,10
2017-10-15 03:00:00,78529,2017-10-15,3,Sunday,10
2017-10-15 04:00:00,74370,2017-10-15,4,Sunday,10
2017-10-15 05:00:00,70190,2017-10-15,5,Sunday,10
2017-10-15 06:00:00,67213,2017-10-15,6,Sunday,10
2017-10-15 07:00:00,65895,2017-10-15,7,Sunday,10
2017-10-15 08:00:00,65558,2017-10-15,8,Sunday,10
2017-10-15 09:00:00,64555,2017-10-15,9,Sunday,10
2017-10-15 10:00:00,65828,2017-10-15,10,Sunday,10
2017-10-15 11:00:00,66006,2017-10-15,11,Sunday,10
2017-10-15 12:00:00,67244,2017-10-15,12,Sunday,10
2017-10-15 13:00:00,69220,2017-10-15,13,Sunday,10
2017-10-15 14:00:00,72300,2017-10-15,14,Sunday,10
2017-10-15 15:00:00,70987,2017-10-15,15,Sunday,10
2017-10-15 16:00:00,75935,2017-10-15,16,Sunday,10
2017-10-15 17:00:00,81451,2017-10-15,17,Sunday,10
2017-10-15 18:00:00,86041,2017-10-15,18,Sunday,10
2017-10-15 19:00:00,92184,2017-10-15,19,Sunday,10
2017-10-15 20:00:00,94142,2017-10-15,20,Sunday,10
2017-10-15 21:00:00,95905,2017-10-15,21,Sunday,10
2017-10-15 22:00:00,95333,2017-10-15,22,Sunday,10
2017-10-15 23:00:00,92871,2017-10-15,23,Sunday,10
2017-10-16 00:00:00,91324,2017-10-16,0,Monday,10
2017-10-16 01:00:00,88517,2017-10-16,1,Monday,10
2017-10-16 02:00:00,87013,2017-10-16,2,Monday,10
2017-10-16 03:00:00,82871,2017-10-16,3,Monday,10
2017-10-16 04:00:00,77730,2017-10-16,4,Monday,10
2017-10-16 05:00:00,74759,2017-10-16,5,Monday,10
2017-10-16 06:00:00,71474,2017-10-16,6,Monday,10
2017-10-16 07:00:00,67612,2017-10-16,7,Monday,10
2017-10-16 08:00:00,65277,2017-10-16,8,Monday,10
2017-10-16 09:00:00,66025,2017-10-16,9,Monday,10
2017-10-16 10:00:00,66257,2017-10-16,10,Monday,10
2017-10-16 11:00:00,67650,2017-10-16,11,Monday,10
2017-10-16 12:00:00,71174,2017-10-16,12,Monday,10
2017-10-16 13:00:00,76384,2017-10-16,13,Monday,10
2017-10-16 14:00:00,81381,2017-10-16,14,Monday,10
2017-10-16 15:00:00,78988,2017-10-16,15,Monday,10
2017-10-16 16:00:00,84789,2017-10-16,16,Monday,10
2017-10-16 17:00:00,87355,2017-10-16,17,Monday,10
2017-10-16 18:00:00,92604,2017-10-16,18,Monday,10
2017-10-16 19:00:00,96801,2017-10-16,19,Monday,10
2017-10-16 20:00:00,100796,2017-10-16,20,Monday,10
2017-10-16 21:00:00,102361,2017-10-16,21,Monday,10
2017-10-16 22:00:00,98075,2017-10-16,22,Monday,10
2017-10-16 23:00:00,96801,2017-10-16,23,Monday,10
2017-10-17 00:00:00,94866,2017-10-17,0,Tuesday,10
2017-10-17 01:00:00,93310,2017-10-17,1,Tuesday,10
2017-10-17 02:00:00,91269,2017-10-17,2,Tuesday,10
2017-10-17 03:00:00,88156,2017-10-17,3,Tuesday,10
2017-10-17 04:00:00,83534,2017-10-17,4,Tuesday,10
2017-10-17 05:00:00,80608,2017-10-17,5,Tuesday,10
2017-10-17 06:00:00,78327,2017-10-17,6,Tuesday,10
2017-10-17 07:00:00,75246,2017-10-17,7,Tuesday,10
2017-10-17 08:00:00,69820,2017-10-17,8,Tuesday,10
2017-10-17 09:00:00,65796,2017-10-17,9,Tuesday,10
2017-10-17 10:00:00,65649,2017-10-17,10,Tuesday,10
2017-10-17 11:00:00,68639,2017-10-17,11,Tuesday,10
2017-10-17 12:00:00,73079,2017-10-17,12,Tuesday,10
2017-10-17 13:00:00,75475,2017-10-17,13,Tuesday,10
2017-10-17 14:00:00,78726,2017-10-17,14,Tuesday,10
2017-10-17 15:00:00,79643,2017-10-17,15,Tuesday,10
2017-10-17 16:00:00,82630,2017-10-17,16,Tuesday,10
2017-10-17 17:00:00,88684,2017-10-17,17,Tuesday,10
2017-10-17 18:00:00,96279,2017-10-17,18,Tuesday,10
2017-10-17 19:00:00,103175,2017-10-17,19,Tuesday,10
2017-10-17 20:00:00,103780,2017-10-17,20,Tuesday,10
2017-10-17 21:00:00,106301,2017-10-17,21,Tuesday,10
2017-10-17 22:00:00,105371,2017-10-17,22,Tuesday,10
2017-10-17 23:00:00,104845,2017-10-17,23,Tuesday,10
2017-10-18 00:00:00,102694,2017-10-18,0,Wednesday,10
2017-10-18 01:00:00,99353,2017-10-18,1,Wednesday,10
2017-10-18 02:00:00,95082,2017-10-18,2,Wednesday,10
2017-10-18 03:00:00,89400,2017-10-18,3,Wednesday,10
2017-10-18 04:00:00,85612,2017-10-18,4,Wednesday,10
2017-10-18 05:00:00,84917,2017-10-18,5,Wednesday,10
2017-10-18 06:00:00,85021,2017-10-18,6,Wednesday,10
2017-10-18 07:00:00,83065,2017-10-18,7,Wednesday,10
2017-10-18 08:00:00,79006,2017-10-18,8,Wednesday,10
2017-10-18 09:00:00,74475,2017-10-18,9,Wednesday,10
2017-10-18 10:00:00,72474,2017-10-18,10,Wednesday,10
2017-10-18 11:00:00,73173,2017-10-18,11,Wednesday,10
2017-10-18 12:00:00,74363,2017-10-18,12,Wednesday,10
2017-10-18 13:00:00,77516,2017-10-18,13,Wednesday,10
2017-10-18 14:00:00,80270,2017-10-18,14,Wednesday,10
2017-10-18 15:00:00,79641,2017-10-18,15,Wednesday,10
2017-10-18 16:00:00,82912,2017-10-18,16,Wednesday,10
2017-10-18 17:00:00,90259,2017-10-18,17,Wednesday,10
2017-10-18 18:00:00,98018,2017-10-18,18,Wednesday,10
2017-10-18 19:00:00,101457,2017-10-18,19,Wednesday,10
2017-10-18 20:00:00,104779,2017-10-18,20,Wednesday,10
2017-10-18 21:00:00,107057,2017-10-18,21,Wednesday,10
2017-10-18 22:00:00,107792,2017-10-18,22,Wednesday,10
2017-10-18 23:00:00,108220,2017-10-18,23,Wednesday,10
2017-10-19 00:00:00,106908,2017-10-19,0,Thursday,10
2017-10-19 01:00:00,103026,2017-10-19,1,Thursday,10
2017-10-19 02:00:00,99511,2017-10-19,2,Thursday,10
2017-10-19 03:00:00,94750,2017-10-19,3,Thursday,10
2017-10-19 04:00:00,90486,2017-10-19,4,Thursday,10
2017-10-19 05:00:00,89270,2017-10-19,5,Thursday,10
2017-10-19 06:00:00,88703,2017-10-19,6,Thursday,10
2017-10-19 07:00:00,86666,2017-10-19,7,Thursday,10
2017-10-19 08:00:00,82069,2017-10-19,8,Thursday,10
2017-10-19 09:00:00,76960,2017-10-19,9,Thursday,10
2017-10-19 10:00:00,75069,2017-10-19,10,Thursday,10
2017-10-19 11:00:00,75354,2017-10-19,11,Thursday,10
2017-10-19 12:00:00,78399,2017-10-19,12,Thursday,10
2017-10-19 13:00:00,83247,2017-10-19,13,Thursday,10
2017-10-19 14:00:00,89385,2017-10-19,14,Thursday,10
2017-10-19 15:00:00,86770,2017-10-19,15,Thursday,10
2017-10-19 16:00:00,93314,2017-10-19,16,Thursday,10
2017-10-19 17:00:00,97386,2017-10-19,17,Thursday,10
2017-10-19 18:00:00,105195,2017-10-19,18,Thursday,10
2017-10-19 19:00:00,107457,2017-10-19,19,Thursday,10
2017-10-19 20:00:00,111117,2017-10-19,20,Thursday,10
2017-10-19 21:00:00,113740,2017-10-19,21,Thursday,10
2017-10-19 22:00:00,109530,2017-10-19,22,Thursday,10
2017-10-19 23:00:00,112209,2017-10-19,23,Thursday,10
2017-10-20 00:00:00,110739,2017-10-20,0,Friday,10
2017-10-20 01:00:00,106238,2017-10-20,1,Friday,10
2017-10-20 02:00:00,103275,2017-10-20,2,Friday,10
2017-10-20 03:00:00,97887,2017-10-20,3,Friday,10
2017-10-20 04:00:00,93580,2017-10-20,4,Friday,10
2017-10-20 05:00:00,97034,2017-10-20,5,Friday,10
2017-10-20 06:00:00,82655,2017-10-20,6,Friday,10
2017-10-20 07:00:00,79921,2017-10-20,7,Friday,10
2017-10-20 08:00:00,76601,2017-10-20,8,Friday,10
2017-10-20 09:00:00,73317,2017-10-20,9,Friday,10
2017-10-20 10:00:00,72583,2017-10-20,10,Friday,10
2017-10-20 11:00:00,71790,2017-10-20,11,Friday,10
2017-10-20 12:00:00,74613,2017-10-20,12,Friday,10
2017-10-20 13:00:00,76390,2017-10-20,13,Friday,10
2017-10-20 14:00:00,78613,2017-10-20,14,Friday,10
2017-10-20 15:00:00,78039,2017-10-20,15,Friday,10
2017-10-20 16:00:00,82533,2017-10-20,16,Friday,10
2017-10-20 17:00:00,88812,2017-10-20,17,Friday,10
2017-10-20 18:00:00,95109,2017-10-20,18,Friday,10
2017-10-20 19:00:00,98628,2017-10-20,19,Friday,10
2017-10-20 20:00:00,99469,2017-10-20,20,Friday,10
2017-10-20 21:00:00,100539,2017-10-20,21,Friday,10
2017-10-20 22:00:00,100206,2017-10-20,22,Friday,10
2017-10-20 23:00:00,99101,2017-10-20,23,Friday,10
2017-10-21 00:00:00,97815,2017-10-21,0,Saturday,10
2017-10-21 01:00:00,94334,2017-10-21,1,Saturday,10
2017-10-21 02:00:00,94050,2017-10-21,2,Saturday,10
2017-10-21 03:00:00,90665,2017-10-21,3,Saturday,10
2017-10-21 04:00:00,84537,2017-10-21,4,Saturday,10
2017-10-21 05:00:00,81414,2017-10-21,5,Saturday,10
2017-10-21 06:00:00,79395,2017-10-21,6,Saturday,10
2017-10-21 07:00:00,77292,2017-10-21,7,Saturday,10
2017-10-21 08:00:00,73536,2017-10-21,8,Saturday,10
2017-10-21 09:00:00,69889,2017-10-21,9,Saturday,10
2017-10-21 10:00:00,70103,2017-10-21,10,Saturday,10
2017-10-21 11:00:00,70267,2017-10-21,11,Saturday,10
2017-10-21 12:00:00,72495,2017-10-21,12,Saturday,10
2017-10-21 13:00:00,76648,2017-10-21,13,Saturday,10
2017-10-21 14:00:00,77600,2017-10-21,14,Saturday,10
2017-10-21 15:00:00,77112,2017-10-21,15,Saturday,10
2017-10-21 16:00:00,81135,2017-10-21,16,Saturday,10
2017-10-21 17:00:00,89227,2017-10-21,17,Saturday,10
2017-10-21 18:00:00,94224,2017-10-21,18,Saturday,10
2017-10-21 19:00:00,98987,2017-10-21,19,Saturday,10
2017-10-21 20:00:00,98514,2017-10-21,20,Saturday,10
2017-10-21 21:00:00,89594,2017-10-21,21,Saturday,10
2017-10-21 22:00:00,100374,2017-10-21,22,Saturday,10
2017-10-21 23:00:00,99055,2017-10-21,23,Saturday,10
2017-10-22 00:00:00,96614,2017-10-22,0,Sunday,10
2017-10-22 01:00:00,93671,2017-10-22,1,Sunday,10
2017-10-22 02:00:00,93742,2017-10-22,2,Sunday,10
2017-10-22 03:00:00,90455,2017-10-22,3,Sunday,10
2017-10-22 04:00:00,83537,2017-10-22,4,Sunday,10
2017-10-22 05:00:00,80091,2017-10-22,5,Sunday,10
2017-10-22 06:00:00,77193,2017-10-22,6,Sunday,10
2017-10-22 07:00:00,75570,2017-10-22,7,Sunday,10
2017-10-22 08:00:00,72491,2017-10-22,8,Sunday,10
2017-10-22 09:00:00,71000,2017-10-22,9,Sunday,10
2017-10-22 10:00:00,71023,2017-10-22,10,Sunday,10
2017-10-22 11:00:00,71000,2017-10-22,11,Sunday,10
2017-10-22 12:00:00,73646,2017-10-22,12,Sunday,10
2017-10-22 13:00:00,79441,2017-10-22,13,Sunday,10
2017-10-22 14:00:00,85699,2017-10-22,14,Sunday,10
2017-10-22 15:00:00,82385,2017-10-22,15,Sunday,10
2017-10-22 16:00:00,89429,2017-10-22,16,Sunday,10
2017-10-22 17:00:00,93277,2017-10-22,17,Sunday,10
2017-10-22 18:00:00,99444,2017-10-22,18,Sunday,10
2017-10-22 19:00:00,102739,2017-10-22,19,Sunday,10
2017-10-22 20:00:00,104338,2017-10-22,20,Sunday,10
2017-10-22 21:00:00,107174,2017-10-22,21,Sunday,10
2017-10-22 22:00:00,103531,2017-10-22,22,Sunday,10
2017-10-22 23:00:00,99721,2017-10-22,23,Sunday,10
2017-10-23 00:00:00,99315,2017-10-23,0,Monday,10
2017-10-23 01:00:00,95652,2017-10-23,1,Monday,10
2017-10-23 02:00:00,93147,2017-10-23,2,Monday,10
2017-10-23 03:00:00,88595,2017-10-23,3,Monday,10
2017-10-23 04:00:00,82461,2017-10-23,4,Monday,10
2017-10-23 05:00:00,78576,2017-10-23,5,Monday,10
2017-10-23 06:00:00,78408,2017-10-23,6,Monday,10
2017-10-23 07:00:00,76513,2017-10-23,7,Monday,10
2017-10-23 08:00:00,73906,2017-10-23,8,Monday,10
2017-10-23 09:00:00,72359,2017-10-23,9,Monday,10
2017-10-23 10:00:00,71807,2017-10-23,10,Monday,10
2017-10-23 11:00:00,71959,2017-10-23,11,Monday,10
2017-10-23 12:00:00,74223,2017-10-23,12,Monday,10
2017-10-23 13:00:00,77717,2017-10-23,13,Monday,10
2017-10-23 14:00:00,81689,2017-10-23,14,Monday,10
2017-10-23 15:00:00,80706,2017-10-23,15,Monday,10
2017-10-23 16:00:00,84393,2017-10-23,16,Monday,10
2017-10-23 17:00:00,89686,2017-10-23,17,Monday,10
2017-10-23 18:00:00,97327,2017-10-23,18,Monday,10
2017-10-23 19:00:00,101539,2017-10-23,19,Monday,10
2017-10-23 20:00:00,104050,2017-10-23,20,Monday,10
2017-10-23 21:00:00,104428,2017-10-23,21,Monday,10
2017-10-23 22:00:00,104298,2017-10-23,22,Monday,10
2017-10-23 23:00:00,100900,2017-10-23,23,Monday,10
2017-10-24 00:00:00,97993,2017-10-24,0,Tuesday,10
2017-10-24 01:00:00,93614,2017-10-24,1,Tuesday,10
2017-10-24 02:00:00,94199,2017-10-24,2,Tuesday,10
2017-10-24 03:00:00,89489,2017-10-24,3,Tuesday,10
2017-10-24 04:00:00,82479,2017-10-24,4,Tuesday,10
2017-10-24 05:00:00,80059,2017-10-24,5,Tuesday,10
2017-10-24 06:00:00,77092,2017-10-24,6,Tuesday,10
2017-10-24 07:00:00,76868,2017-10-24,7,Tuesday,10
2017-10-24 08:00:00,73880,2017-10-24,8,Tuesday,10
2017-10-24 09:00:00,72774,2017-10-24,9,Tuesday,10
2017-10-24 10:00:00,71397,2017-10-24,10,Tuesday,10
2017-10-24 11:00:00,73073,2017-10-24,11,Tuesday,10
2017-10-24 12:00:00,77320,2017-10-24,12,Tuesday,10
2017-10-24 13:00:00,81391,2017-10-24,13,Tuesday,10
2017-10-24 14:00:00,84301,2017-10-24,14,Tuesday,10
2017-10-24 15:00:00,86397,2017-10-24,15,Tuesday,10
2017-10-24 16:00:00,90193,2017-10-24,16,Tuesday,10
2017-10-24 17:00:00,98899,2017-10-24,17,Tuesday,10
2017-10-24 18:00:00,109014,2017-10-24,18,Tuesday,10
2017-10-24 19:00:00,116265,2017-10-24,19,Tuesday,10
2017-10-24 20:00:00,116916,2017-10-24,20,Tuesday,10
2017-10-24 21:00:00,118291,2017-10-24,21,Tuesday,10
2017-10-24 22:00:00,117658,2017-10-24,22,Tuesday,10
2017-10-24 23:00:00,117938,2017-10-24,23,Tuesday,10
2017-10-25 00:00:00,115528,2017-10-25,0,Wednesday,10
2017-10-25 01:00:00,112200,2017-10-25,1,Wednesday,10
2017-10-25 02:00:00,108129,2017-10-25,2,Wednesday,10
2017-10-25 03:00:00,103121,2017-10-25,3,Wednesday,10
2017-10-25 04:00:00,97898,2017-10-25,4,Wednesday,10
2017-10-25 05:00:00,98105,2017-10-25,5,Wednesday,10
2017-10-25 06:00:00,98676,2017-10-25,6,Wednesday,10
2017-10-25 07:00:00,97136,2017-10-25,7,Wednesday,10
2017-10-25 08:00:00,92768,2017-10-25,8,Wednesday,10
2017-10-25 09:00:00,85254,2017-10-25,9,Wednesday,10
2017-10-25 10:00:00,79956,2017-10-25,10,Wednesday,10
2017-10-25 11:00:00,79845,2017-10-25,11,Wednesday,10
2017-10-25 12:00:00,82115,2017-10-25,12,Wednesday,10
2017-10-25 13:00:00,86886,2017-10-25,13,Wednesday,10
2017-10-25 14:00:00,91651,2017-10-25,14,Wednesday,10
2017-10-25 15:00:00,89862,2017-10-25,15,Wednesday,10
2017-10-25 16:00:00,97454,2017-10-25,16,Wednesday,10
2017-10-25 17:00:00,102174,2017-10-25,17,Wednesday,10
2017-10-25 18:00:00,110495,2017-10-25,18,Wednesday,10
2017-10-25 19:00:00,115101,2017-10-25,19,Wednesday,10
2017-10-25 20:00:00,118113,2017-10-25,20,Wednesday,10
2017-10-25 21:00:00,122620,2017-10-25,21,Wednesday,10
2017-10-25 22:00:00,120614,2017-10-25,22,Wednesday,10
2017-10-25 23:00:00,119539,2017-10-25,23,Wednesday,10
2017-10-26 00:00:00,119239,2017-10-26,0,Thursday,10
2017-10-26 01:00:00,116716,2017-10-26,1,Thursday,10
2017-10-26 02:00:00,112354,2017-10-26,2,Thursday,10
2017-10-26 03:00:00,107844,2017-10-26,3,Thursday,10
2017-10-26 04:00:00,101121,2017-10-26,4,Thursday,10
2017-10-26 05:00:00,98674,2017-10-26,5,Thursday,10
2017-10-26 06:00:00,97734,2017-10-26,6,Thursday,10
2017-10-26 07:00:00,96533,2017-10-26,7,Thursday,10
2017-10-26 08:00:00,92452,2017-10-26,8,Thursday,10
2017-10-26 09:00:00,85965,2017-10-26,9,Thursday,10
2017-10-26 10:00:00,81265,2017-10-26,10,Thursday,10
2017-10-26 11:00:00,81356,2017-10-26,11,Thursday,10
2017-10-26 12:00:00,84074,2017-10-26,12,Thursday,10
2017-10-26 13:00:00,86982,2017-10-26,13,Thursday,10
2017-10-26 14:00:00,89235,2017-10-26,14,Thursday,10
2017-10-26 15:00:00,88581,2017-10-26,15,Thursday,10
2017-10-26 16:00:00,94796,2017-10-26,16,Thursday,10
2017-10-26 17:00:00,102352,2017-10-26,17,Thursday,10
2017-10-26 18:00:00,110518,2017-10-26,18,Thursday,10
2017-10-26 19:00:00,113291,2017-10-26,19,Thursday,10
2017-10-26 20:00:00,114327,2017-10-26,20,Thursday,10
2017-10-26 21:00:00,116189,2017-10-26,21,Thursday,10
2017-10-26 22:00:00,115389,2017-10-26,22,Thursday,10
2017-10-26 23:00:00,115077,2017-10-26,23,Thursday,10
2017-10-27 00:00:00,114109,2017-10-27,0,Friday,10
2017-10-27 01:00:00,112529,2017-10-27,1,Friday,10
2017-10-27 02:00:00,112490,2017-10-27,2,Friday,10
2017-10-27 03:00:00,109096,2017-10-27,3,Friday,10
2017-10-27 04:00:00,100471,2017-10-27,4,Friday,10
2017-10-27 05:00:00,98599,2017-10-27,5,Friday,10
2017-10-27 06:00:00,81524,2017-10-27,6,Friday,10
2017-10-27 07:00:00,82700,2017-10-27,7,Friday,10
2017-10-27 08:00:00,82367,2017-10-27,8,Friday,10
2017-10-27 09:00:00,83893,2017-10-27,9,Friday,10
2017-10-27 10:00:00,81718,2017-10-27,10,Friday,10
2017-10-27 11:00:00,79568,2017-10-27,11,Friday,10
2017-10-27 12:00:00,81491,2017-10-27,12,Friday,10
2017-10-27 13:00:00,84768,2017-10-27,13,Friday,10
2017-10-27 14:00:00,89347,2017-10-27,14,Friday,10
2017-10-27 15:00:00,88897,2017-10-27,15,Friday,10
2017-10-27 16:00:00,95428,2017-10-27,16,Friday,10
2017-10-27 17:00:00,105190,2017-10-27,17,Friday,10
2017-10-27 18:00:00,115213,2017-10-27,18,Friday,10
2017-10-27 19:00:00,121831,2017-10-27,19,Friday,10
2017-10-27 20:00:00,121985,2017-10-27,20,Friday,10
2017-10-27 21:00:00,120531,2017-10-27,21,Friday,10
2017-10-27 22:00:00,118844,2017-10-27,22,Friday,10
2017-10-27 23:00:00,116485,2017-10-27,23,Friday,10
2017-10-28 00:00:00,109547,2017-10-28,0,Saturday,10
2017-10-28 01:00:00,110909,2017-10-28,1,Saturday,10
2017-10-28 02:00:00,110555,2017-10-28,2,Saturday,10
2017-10-28 03:00:00,107069,2017-10-28,3,Saturday,10
2017-10-28 04:00:00,96596,2017-10-28,4,Saturday,10
2017-10-28 05:00:00,90123,2017-10-28,5,Saturday,10
2017-10-28 06:00:00,87313,2017-10-28,6,Saturday,10
2017-10-28 07:00:00,86338,2017-10-28,7,Saturday,10
2017-10-28 08:00:00,86183,2017-10-28,8,Saturday,10
2017-10-28 09:00:00,89520,2017-10-28,9,Saturday,10
2017-10-28 10:00:00,89402,2017-10-28,10,Saturday,10
2017-10-28 11:00:00,86902,2017-10-28,11,Saturday,10
2017-10-28 12:00:00,88370,2017-10-28,12,Saturday,10
2017-10-28 13:00:00,95504,2017-10-28,13,Saturday,10
2017-10-28 14:00:00,102912,2017-10-28,14,Saturday,10
2017-10-28 15:00:00,102120,2017-10-28,15,Saturday,10
2017-10-28 16:00:00,111837,2017-10-28,16,Saturday,10
2017-10-28 17:00:00,119322,2017-10-28,17,Saturday,10
2017-10-28 18:00:00,124567,2017-10-28,18,Saturday,10
2017-10-28 19:00:00,125366,2017-10-28,19,Saturday,10
2017-10-28 20:00:00,126644,2017-10-28,20,Saturday,10
